Date,0P00006G2D.SI,0P00006ONO.SI,0P00000K03,0P00009VQG.SI,JAGCX,0P0001DK5T.SI,0P000161I1,0P0001NP7X.SI,0P00019B21.HK,PEBCX
2022/1/23,6.429299831,2.109689236,,,33.36967087,,,,,8.307122231
2022/1/24,6.344299793,2.084301472,,,32.20198822,,,,,8.29872036
2022/1/25,6.372900009,2.081924438,,,32.20198822,,,,,8.307122231
2022/1/26,6.347000122,2.050735712,,,31.8387146,,,,,8.32392025
2022/1/27,6.318699837,2.048453808,,,33.02368927,,,,,8.32392025
2022/1/30,6.363699913,2.066995382,,,34.35570908,,,,,8.350861549
2022/1/31,6.363699913,2.066995382,,,34.61519241,,,,,8.350861549
2022/2/1,6.363699913,2.066995382,,,34.58059311,,,,,8.392952919
2022/2/2,6.455500126,2.083826065,,,33.11018372,,,,,8.359279633
2022/2/3,6.51240015,2.101511955,,,33.91458511,,,,,8.308767319
2022/2/6,6.569600105,2.082019567,,,33.72429657,,,,,8.283514977
2022/2/7,6.642700195,2.080212831,,,34.07027817,,,,,8.258257866
2022/2/8,6.694300175,2.108073235,,,35.04766846,,,,,8.283514977
2022/2/9,6.690299988,2.120054007,,,34.37300873,,,,,8.24984169
2022/2/10,6.690499783,2.105695963,,,33.09288406,,,,,8.224586487
2022/2/13,6.632199764,2.074317455,,,33.05828857,,,,,8.18249321
2022/2/14,6.645599842,2.081068516,,,34.02702713,,,,,8.1909132
2022/2/15,6.684299946,2.107312202,,,33.83673859,,,,,8.20775032
2022/2/16,6.6802001,2.10883379,,,32.67770767,,,,,8.1909132
2022/2/17,6.646100044,2.103318691,,,32.02035141,,,,,8.18249321
2022/2/20,6.656700134,2.09400034,,,32.02035141,,,,,8.18249321
2022/2/21,6.583199978,2.060339689,,,31.71761513,,,,,8.140404701
2022/2/22,6.55039978,2.064523458,,,30.90456772,,,,,8.064641953
2022/2/23,6.329400063,2.014412642,,,32.24523544,,,,,7.887858391
2022/2/24,6.381199837,2.024967194,,,32.74690628,,,,,7.988880157
2022/2/27,6.285600185,2.031148195,,,32.78150558,,,,,7.884207249
2022/2/28,6.337500095,2.040086031,,,32.158741,,,,,7.867321968
2022/3/1,6.262300014,2.011655331,,,32.52201843,,,,,7.799791336
2022/3/2,6.265999794,2.014222622,,,31.64842224,,,,,7.791351318
2022/3/3,6.186100006,1.985601664,,,30.67103195,,,,,7.791351318
2022/3/6,6.101399899,1.912765026,61.34999847,1.866630316,29.22657204,14.48999977,8.796551704,,,7.61408186
2022/3/7,6.024700165,1.902495503,60.18000031,1.824294329,29.15737534,14.43999958,8.745500565,0.8382,8.9622612,7.588757992
2022/3/8,6.143199921,1.897360921,60.61999893,1.811786056,30.64508438,14.76000023,8.759175301,0.8282,8.943315506,7.656289577
2022/3/9,6.228600025,1.935205579,60.88999939,1.785807014,30.13476753,14.73999977,8.742762566,0.8218,8.924366951,7.664728642
2022/3/10,6.239500046,1.906203866,61.31000137,1.757903934,29.30441856,14.56999969,8.720884323,0.8191,8.924366951,7.664728642
2022/3/13,6.211699963,1.86797905,61.38999939,1.684778214,28.59515953,14.47999954,8.655244827,0.8172,8.924366951,7.630964279
2022/3/14,6.227099895,1.828803539,61.09999847,1.607803702,29.44280815,14.80000019,8.632452011,0.8072,8.858050346,7.61408186
2022/3/15,6.360199928,1.900498629,62.20000076,1.756941676,30.97376442,15.10000038,8.716326714,0.7999,8.839101791,7.706938267
2022/3/16,6.420700073,1.900498629,62.95000076,1.799277663,31.5273304,15.22000027,8.764641762,0.7962,8.867524147,7.766023636
2022/3/17,6.440299988,1.900498629,63.49000168,1.865668058,32.51337051,15.42000008,8.774672508,0.8045,8.867524147,7.78290987
2022/3/20,6.486800194,1.956504941,63.93000031,1.80986166,32.27118683,15.40999985,8.786523819,0.8099,8.895943642,7.740703583
2022/3/21,6.486199856,1.972004056,63.81000137,1.865668058,32.91989899,15.60000038,8.720884323,0.8127,8.886471748,7.690054417
2022/3/22,6.494800091,1.973810554,63.27999878,1.872403383,32.32307816,15.43000031,8.727264404,0.8118,8.876996994,7.681614399
2022/3/23,6.553500175,1.959928155,63.34000015,1.867592454,33.06693649,15.67000008,8.749146461,0.8182,8.895943642,7.681614399
2022/3/24,6.571700096,1.941005707,63.86999893,1.835840583,32.7555542,15.72999954,8.740941048,0.8172,8.90541935,7.681614399
2022/3/27,6.62319994,1.931877255,63.86999893,1.85123539,33.2485733,15.88000011,8.72908783,0.8127,8.924366951,7.706938267
2022/3/28,6.611800194,1.944333911,64.76000214,1.874327779,34.13082123,16.01000023,8.788345337,0.8182,8.933839798,7.791351318
2022/3/29,6.648799896,1.972954869,65.04000092,1.879138589,33.52535629,15.86999989,8.823900223,0.8218,8.943315506,7.825117111
2022/3/30,6.597499847,1.961734653,65.04000092,1.837764859,32.88529968,15.64999962,8.814783096,0.8291,8.943315506,7.864053726
2022/3/31,6.597300053,1.95260632,64.47000122,1.870479107,33.00638962,15.69999981,8.756439209,0.8319,8.952788353,7.85558939
2022/4/3,6.601900101,1.987883568,64.47000122,1.913777113,33.78484344,15.81999969,8.767377853,0.8282,8.952788353,7.872519016
2022/4/4,6.653900146,1.990831137,65.33000183,1.896457911,32.7901535,15.59000015,8.764641762,0.8309,8.952788353,7.821729183
2022/4/5,6.612999916,1.950704694,65.33000183,1.880100846,31.79546165,15.47000027,8.68076992,0.8282,8.971735954,7.762476444
2022/4/6,6.590899944,1.925030947,66.30000305,1.847386718,31.72626877,15.56000042,8.668008804,0.8309,8.952788353,7.754006863
2022/4/7,6.554399967,1.932067513,66.84999847,1.87817657,31.17270279,15.56999969,8.636099815,0.8291,8.943315506,7.711684227
2022/4/10,6.521100044,1.897265792,66.84999847,1.838726997,30.48074722,15.35000038,8.583224297,0.8273,8.91489315,7.643961906
2022/4/11,6.45909977,1.889088273,65.93000031,1.839689255,30.29045486,15.27999973,8.597811699,0.8218,8.895943642,7.62703228
2022/4/12,6.498899937,1.898026466,65.44999695,1.852197528,30.99106407,15.48999977,8.597811699,0.8209,8.895943642,7.635499477
2022/4/13,6.48239994,1.900689006,65.88999939,1.849311113,30.10016632,15.27999973,8.60419178,0.8227,8.895943642,7.61856842
2022/4/17,6.413099766,1.900689006,65.88999939,1.839689255,29.96177292,15.27999973,8.585961342,0.8191,8.895943642,7.60163784
2022/4/18,6.426400185,1.85837543,65.88999939,1.831991911,30.80942345,15.64000034,8.569550514,0.82,8.839101791,7.550848484
2022/4/19,6.484499931,1.86788404,65.48000336,1.79639101,30.42019653,15.63000011,8.596898079,0.8163,8.829627991,7.567776203
2022/4/20,6.497499943,1.867028236,66.08999634,1.758866072,29.55525017,15.31999969,8.591427803,0.8172,8.848577499,7.550848484
2022/4/21,6.519199848,1.857519627,66.08999634,1.77810967,28.8286972,14.93000031,8.556785583,0.8136,8.829627991,7.500055313
2022/4/24,6.48210001,1.821386695,62.52000046,1.714605689,29.33036613,15.10000038,8.5102911,0.8136,8.82015419,7.491590977
2022/4/25,6.470399857,1.829183698,63.29000092,1.694399953,28.17998505,14.69999981,8.540376663,0.8154,8.810678482,7.500055313
2022/4/26,6.46269989,1.82205224,62.75,1.728076339,28.24053192,14.80000019,8.513939857,0.8154,8.82015419,7.466195107
2022/4/27,6.526899815,1.846774578,62.59999847,1.762714863,29.40821075,15.22000027,8.4920578,0.8136,8.801205635,7.449267387
2022/4/28,6.585499763,1.873018742,62.81000137,1.816596866,28.09348869,14.59000015,8.467443466,0.8136,8.791732788,7.428889275
2022/4/29,6.585499763,1.873018742,62.81000137,1.816596866,28.57786179,14.59000015,8.379926682,0.8145,8.791732788,7.386436462
2022/5/2,6.585499763,1.873018742,61.56000137,1.816596866,28.41351891,14.59000015,8.385394096,0.8099,8.753836632,7.377948284
2022/5/3,6.584499836,1.849532247,60.97999954,1.799277663,29.33036613,15.14999962,8.370808601,0.8072,8.76331234,7.411907673
2022/5/4,6.557799816,1.865506887,62.04000092,1.77329886,27.73021317,14.60999966,8.398159981,0.8063,8.801205635,7.386436462
2022/5/5,6.472700119,1.806743264,60.63999939,1.744433284,27.23719025,14.52999973,8.320670128,0.8063,8.76331234,7.318516254
2022/5/8,6.423799992,1.782020688,60.63999939,1.711719275,25.69758415,14.52999973,8.255028725,0.8063,8.76331234,7.267576694
2022/5/9,6.340000153,1.783161759,60.63999939,1.710757017,25.93111992,14.11999989,8.263234138,0.8045,8.744363785,7.276066303
2022/5/10,6.333600044,1.789152145,60.02000046,1.722303152,25.00562668,13.85999966,8.267790794,0.8045,8.744363785,7.293047905
2022/5/11,6.227799892,1.749215722,58.90999985,1.710757017,25.1180706,13.93999958,8.24864769,0.8008,8.753836632,7.293047905
2022/5/12,6.294099808,1.775174379,59.90000153,1.745395541,26.54523277,14.30000019,8.24317646,0.7981,8.782258987,7.293047905
2022/5/15,6.294099808,1.775174379,59.90000153,1.745395541,25.93977165,14.30000019,8.249559402,0.799,8.734888077,7.284557819
2022/5/16,6.31799984,1.803605437,61.08000183,1.77810967,26.70957184,14.40999985,8.24864769,0.799,8.753836632,7.267576694
2022/5/17,6.352099895,1.816061616,60.77000046,1.775223136,25.48134804,13.81999969,8.211269379,0.8008,8.72541523,7.25908947
2022/5/18,6.279500008,1.764619946,60.77000046,1.763676882,25.80138016,13.71000004,8.181184769,0.8008,8.772785187,7.242106915
2022/5/19,6.376100063,1.800087214,61.02000046,1.774260998,25.8186779,13.68000031,8.211269379,0.8035,8.76331234,7.267576694
2022/5/22,6.318999767,1.78164041,61.59000015,1.769450068,26.13870811,13.85999966,8.21764946,0.8026,8.76331234,7.293047905
2022/5/23,6.266799927,1.756442428,61.65999985,1.725189805,25.19591522,13.69999981,8.209445953,0.8026,8.76331234,7.310026646
2022/5/24,6.242899895,1.765475512,61.84000015,1.743471265,25.66298866,13.89999962,8.282378197,0.8045,8.801205635,7.360967159
2022/5/25,6.304999828,1.764144301,61.84000015,1.785807014,26.30304909,13.89999962,8.417303085,0.8054,8.801205635,7.411907673
2022/5/26,6.335599899,1.78164041,61.84000015,1.788693666,27.29773712,14.43999958,8.488412857,0.8045,8.810678482,7.44587326
2022/5/29,6.345399857,1.828423142,62.74000168,1.797353387,27.29773712,14.43999958,8.488412857,0.7999,8.810678482,7.44587326
2022/5/30,6.333899975,1.845824003,61.83000183,1.831991911,27.03825378,14.38000011,8.461061478,0.7999,8.82015419,7.441613674
2022/5/31,6.328400135,1.844968081,61.61000061,1.816596866,26.81336784,14.28999996,8.411833763,0.7999,8.782258987,7.416069984
2022/6/1,6.30670023,1.820055604,61.61000061,1.838726997,27.91184998,14.28999996,8.417303085,0.799,8.782258987,7.416069984
2022/6/2,6.308100224,1.834984064,61.31000137,1.825256586,27.16799545,14.28999996,8.390865326,0.7999,8.782258987,7.407553196
2022/6/5,6.29610014,1.834984064,61.31000137,1.856046319,27.22854233,14.28999996,8.379926682,0.7999,8.782258987,7.382010937
2022/6/6,6.303599834,1.8179636,60.95000076,1.858932853,27.56587219,14.53999996,8.314286232,0.7999,8.706467628,7.364982605
2022/6/7,6.287799835,1.840689063,60.95000076,1.90607965,27.3928833,14.35999966,8.307904243,0.7962,8.715943336,7.339437962
2022/6/8,6.251100063,1.846965075,61.20999908,1.881063104,26.41549301,14.05000019,8.293316841,0.7871,8.687520027,7.296867847
2022/6/9,6.194300175,1.828803539,59.20999908,1.861819386,25.20456505,13.72999954,8.223119736,0.7835,8.687520027,7.237267017
2022/6/12,6.107999802,1.779738665,57.95999908,1.810823798,23.74280548,13.22000027,8.030761719,0.7825,8.640151024,7.075494766
2022/6/13,6.051000118,1.771466136,57.95999908,1.843538046,23.74280548,13.22000027,7.992470264,0.7835,8.545413017,7.041435719
2022/6/14,6.056499958,1.766711712,57.36000061,1.870479107,24.51260757,13.39000034,8.036231995,0.7844,8.479095459,7.084007263
2022/6/15,6.038000107,1.747123718,56.50999832,1.820445538,23.23248482,12.90999985,7.96785593,0.7835,8.507515907,7.049949169
2022/6/16,6.057099819,1.746078014,57.47999954,1.830067396,23.62170982,12.96000004,7.965123177,0.7798,8.516991615,7.058465004
2022/6/19,6.04610014,1.754065275,57.13000107,1.850273252,23.62170982,12.96000004,7.965123177,0.7816,8.516991615,7.058465004
2022/6/20,6.104199886,1.776030302,57.13000107,1.876252174,24.22717476,13.22000027,8.024378777,0.7816,8.507515907,7.041435719
2022/6/21,6.035900116,1.746553421,58.75,1.862781525,24.20122528,13.21000004,7.964212418,0.7789,8.507515907,7.041435719
2022/6/22,6.041500092,1.75767839,58.75,1.888760567,24.76344109,13.21000004,7.97332716,0.7762,8.507515907,7.049949169
2022/6/23,6.072000027,1.788486719,58.75,1.922436714,25.96572113,13.69999981,8.005233765,0.7762,8.554886818,7.041435719
2022/6/26,6.106599808,1.811117291,61.20000076,1.935907364,25.62838745,13.64999962,8.042613029,0.7771,8.545413017,7.015892029
2022/6/27,6.10010004,1.812923789,61.52000046,1.957075119,24.71154594,13.43999958,8.021645546,0.778,8.52646637,6.964805603
2022/6/28,6.088300228,1.795428038,61.52000046,1.963810563,24.64234924,13.47999954,7.944152832,0.7771,8.516991615,6.947777748
2022/6/29,6.020599842,1.786394596,60.45999908,1.959961772,24.14068031,13.36999989,7.883985996,0.7752,8.516991615,6.962299347
2022/6/30,5.99420023,1.770230055,60.68999863,1.968621492,24.14068031,13.55000019,7.858457088,0.7762,8.516991615,7.022097588
2022/7/3,6.038400173,1.774508953,61.43000031,1.973432422,24.14068031,13.55000019,7.858457088,0.7707,8.516991615,7.022097588
2022/7/4,6.021800041,1.786489844,60.49000168,1.955150962,24.60775185,13.64999962,7.867575169,0.7652,8.573833466,6.98792696
2022/7/5,6.004399776,1.786679983,60.49000168,1.936869502,24.61639977,13.68000031,7.898571968,0.7625,8.592782021,6.962299347
2022/7/6,6.052599907,1.798280358,61.70000076,1.963810563,25.39485359,13.82999992,7.939597607,0.7597,8.564358711,6.945213795
2022/7/7,6.066899776,1.806267858,61.65999985,1.970545888,25.41215324,13.82999992,7.970592976,0.7588,8.554886818,6.919586658
2022/7/10,6.066899776,1.806267858,61.61999893,1.970545888,24.82398987,13.82999992,7.977887154,0.7579,8.535938263,6.902500153
2022/7/11,6.09070015,1.778692722,61.61999893,1.908966303,24.20122528,13.59000015,7.994297504,0.7579,8.554886818,6.859787464
2022/7/12,6.045400143,1.775459647,60.63000107,1.896457911,24.27907181,13.56000042,7.97606039,0.7533,8.573833466,6.808529377
2022/7/13,5.974299908,1.77108562,59.59999847,1.86470592,24.23582458,13.48999977,7.951448917,0.7506,8.58330822,6.757274628
2022/7/14,5.983500004,1.757203221,60.97999954,1.827180982,24.84128571,13.69999981,7.991560459,0.7497,8.52646637,6.765817165
2022/7/17,6.031099796,1.779358268,60.97999954,1.868554711,24.73749352,13.53999996,8.045349121,0.7524,8.545413017,6.791444778
2022/7/18,6.028399944,1.76281321,61.38999939,1.86951673,25.58514214,13.88000011,8.07087326,0.7579,8.516991615,6.791444778
2022/7/19,6.140399933,1.786394596,61.08000183,1.86470592,26.38954353,13.93999958,8.127398491,0.7606,8.507515907,6.842702389
2022/7/20,6.113200188,1.783637166,61.08000183,1.857970715,26.83931732,14.09000015,8.1501894,0.767,8.507515907,6.885415077
2022/7/21,6.153900146,1.782591224,61.70999908,1.836802721,26.10411263,13.89999962,8.194859505,0.767,8.507515907,6.945213795
2022/7/24,6.152599812,1.778407454,61.70999908,1.837764859,25.90517235,13.90999985,8.193947792,0.7698,8.611729622,6.962299347
2022/7/25,6.174399853,1.777931929,61.79000092,1.847386718,25.16131783,13.77999973,8.173893929,0.7734,8.592782021,6.953757286
2022/7/26,6.200699806,1.774698973,61.83000183,1.845462322,26.51063538,14.14000034,8.208536148,0.7725,8.611729622,6.953757286
2022/7/27,6.222599983,1.780118942,61.52999878,1.826218724,26.97770882,14.26000023,8.247735023,0.7698,8.640151024,7.056269646
2022/7/28,6.196400166,1.78021419,61.95999908,1.793504596,27.54857254,14.5,8.315197945,0.767,8.687520027,7.140272617
2022/7/31,6.258100033,1.78021419,61.95999908,1.716530085,27.55722237,14.38000011,8.268704414,0.767,8.706467628,7.17455864
2022/8/1,6.241099834,1.76680696,61.86999893,1.717492342,27.50532532,14.31999969,8.275085449,0.7652,8.734888077,7.148844242
2022/8/2,6.304900169,1.776125312,61.86999893,1.716530085,28.34432411,14.59000015,8.292406082,0.7652,8.696994781,7.148844242
2022/8/3,6.354599953,1.777076125,61.90000153,1.733849406,28.74219894,14.53999996,8.317932129,0.7634,8.715943336,7.208845615
2022/8/4,6.380300045,1.801608682,61.43000031,1.732887149,28.78544426,14.56999969,8.303348541,0.7661,8.744363785,7.191700935
2022/8/7,6.391699791,1.784493089,61.43000031,1.733849406,28.61245918,14.52999973,8.326138496,0.7661,8.706467628,7.234560013
2022/8/8,6.391699791,1.784493089,62.06000137,1.733849406,28.02429581,14.52999973,8.289673805,0.7707,8.734888077,7.217419624
2022/8/9,6.428899765,1.750737071,62.09999847,1.717492342,28.94978905,14.71000004,8.341635704,0.7725,8.715943336,7.25170517
2022/8/10,6.442299843,1.786299586,62.04000092,1.739622474,28.61245918,14.67000008,8.389953613,0.7725,8.72541523,7.29456234
2022/8/11,6.432400227,1.788486719,61.88000107,1.740584612,29.20927048,14.97000027,8.369895935,0.7716,8.687520027,7.285991669
2022/8/14,6.425899982,1.794857264,61.88000107,1.732887149,29.39090919,14.97000027,8.373544693,0.7679,8.687520027,7.285991669
2022/8/15,6.408400059,1.799421549,61.88000107,1.734811544,29.18332291,15.11999989,8.365339279,0.767,8.696994781,7.260276794
2022/8/16,6.420899868,1.807979465,62.20000076,1.733849406,28.6903019,15.06999969,8.320670128,0.7698,8.687520027,7.200275898
2022/8/17,6.433000088,1.799897075,61.68999863,1.729038477,28.73355103,15.10999966,8.316108704,0.7688,8.659098625,7.208845615
2022/8/18,6.375100136,1.799706817,61.86000061,1.731925011,27.98104286,15,8.268704414,0.7716,8.659098625,7.148844242
2022/8/21,6.396900177,1.789912939,61.84000015,1.751168609,27.16799545,14.77000046,8.200329781,0.778,8.659098625,7.088841915
2022/8/22,6.371900082,1.769088745,60.66999817,1.740584612,27.11610031,14.68999958,8.202151299,0.7734,8.602255821,7.105986118
2022/8/23,6.347599983,1.769183993,60.54000092,1.75020647,27.22854233,14.80000019,8.191213608,0.7716,8.592782021,7.114556789
2022/8/24,6.398900032,1.794857264,60.54000092,1.789655805,27.83400726,14.96000004,8.204888344,0.7725,8.573833466,7.140272617
2022/8/25,6.394000053,1.807313681,61.31999969,1.800239801,26.77012062,14.47000027,8.216737747,0.7652,8.602255821,7.140272617
2022/8/28,6.332900047,1.778977871,59.29999924,1.7915802,26.37224388,14.47000027,8.160216331,0.7643,8.602255821,7.088841915
2022/8/29,6.371500015,1.801133156,59.29999924,1.759828329,26.19060707,14.25,8.110075951,0.7643,8.573833466,7.063126564
2022/8/30,6.333600044,1.795617938,59.27000046,1.775223136,25.98301888,14.17000008,8.063580513,0.7606,8.564358711,7.053664684
2022/8/31,6.340799809,1.78715539,58.56000137,1.757903934,25.54189491,14.23999977,7.975148201,0.7615,8.535938263,6.993449211
2022/9/1,6.302499771,1.770134926,59.27000046,1.7550174,25.33430862,14.10000038,8.018912315,0.7634,8.507515907,7.010653973
2022/9/4,6.313300133,1.767662525,58.5,1.746357799,25.33430862,14.10000038,8.018912315,0.7634,8.507515907,7.010653973
2022/9/5,6.335999966,1.768423319,58.77999878,1.736735821,25.26511002,14.10000038,7.991560459,0.7643,8.52646637,6.984847546
2022/9/6,6.301199913,1.755111217,58.34999847,1.739622474,25.76678085,14.38000011,8.004322052,0.7615,8.469622612,7.00205183
2022/9/7,6.345099926,1.764619946,59.49000168,1.728076339,25.98301888,14.46000004,8.062669754,0.7606,8.49804306,7.019256115
2022/9/8,6.395800114,1.788201451,60.59999847,1.75020647,26.6230793,14.60999966,8.11463356,0.7615,8.479095459,7.045059204
2022/9/11,6.415400028,1.788011074,61,1.758866072,26.89121246,14.71000004,8.152013779,0.7606,8.479095459,7.070867538
2022/9/12,6.451700211,1.813589573,59.84999847,1.748282194,25.55919266,14.18999958,8.09002018,0.7597,8.479095459,7.019256115
2022/9/13,6.394000053,1.772892475,59.40000153,1.731925011,25.70623398,14.23999977,8.039880753,0.7579,8.450673103,6.993449211
2022/9/14,6.401100159,1.78040421,59.40000153,1.740584612,25.23051453,14.13000011,8.020733833,0.7579,8.412777901,6.984847546
2022/9/15,6.394199848,1.758058667,59.06999969,1.699211001,24.91913223,14.02999973,7.959654331,0.7542,8.403305054,6.941836357
2022/9/18,6.368000031,1.745031834,59.06999969,1.70017302,25.0488739,14.02999973,7.966948509,0.7506,8.403305054,6.933236122
2022/9/19,6.38929987,1.759960651,57.91999817,1.70498395,24.76344109,13.94999981,7.957829475,0.7469,8.393831253,6.907429695
2022/9/20,6.379399776,1.744746566,58.45999908,1.683815956,24.39151573,13.73999977,7.977887154,0.7415,8.374882698,6.907429695
2022/9/21,6.36950016,1.722971916,57.02999878,1.668421149,23.94174194,13.64000034,7.921363354,0.7378,8.393831253,6.855816364
2022/9/22,6.298099995,1.706712008,56.74000168,1.654950619,23.59576416,13.47000027,7.848431587,0.7351,8.336987495,6.787002563
2022/9/25,6.220600128,1.695491672,56.24000168,1.666496754,23.39682388,13.38000011,7.789172649,0.7351,8.35593605,6.692379475
2022/9/26,6.18419981,1.697203279,56.61999893,1.664572477,23.51791954,13.42000008,7.777323246,0.7341,8.299092293,6.632164478
2022/9/27,6.083899975,1.662591815,56.77000046,1.64532876,24.01958847,13.77999973,7.752707958,0.7351,8.280145645,6.614960194
2022/9/28,6.069499969,1.663067222,56.95999908,1.613576889,23.47467041,13.47999954,7.739032269,0.7314,8.35593605,6.589155674
2022/9/29,6.118199825,1.661735892,57.29000092,1.637631416,23.13734055,13.27000046,7.760910034,0.7305,8.35593605,6.60556078
2022/10/2,6.061699867,1.623320937,57.04000092,1.6270473,23.82929802,13.60000038,7.739032269,0.7278,8.261198044,6.640099049
2022/10/3,6.128799915,1.657171845,57.04000092,1.669383287,24.77209091,13.94999981,7.863017082,0.7259,8.261198044,6.726445198
2022/10/4,6.148099899,1.689596415,58.66999817,1.655912757,24.86723518,13.90999985,7.853899956,0.7214,8.299092293,6.726445198
2022/10/5,6.147600174,1.679707408,58.63999939,1.653988481,24.74614334,13.75,7.874867439,0.7186,8.280145645,6.674637794
2022/10/6,6.133699894,1.663067222,58.63999939,1.628009558,23.63036156,13.42000008,7.833845139,0.7159,8.289618492,6.640099049
2022/10/9,6.060100079,1.639010191,56.90999985,1.594333172,23.0854454,13.35999966,7.818347454,0.7141,8.289618492,6.614195824
2022/10/10,6.048500061,1.610864639,56.68999863,1.568354368,22.47998238,13.28999996,7.759086609,0.7104,8.280145645,6.579657078
2022/10/11,6.007900238,1.609723449,57.40999985,1.564505696,22.40213585,13.23999977,7.754530907,0.7058,8.251723289,6.553752899
2022/10/12,5.907700062,1.589184761,57.40999985,1.551035047,22.72216606,13.56999969,7.717151165,0.7031,8.261198044,6.501943588
2022/10/13,5.907899857,1.596601486,58.36999893,1.548148513,21.91776466,13.11999989,7.773677826,0.6985,8.21382618,6.501943588
2022/10/16,5.857900143,1.587758541,58.38999939,1.567392111,22.72216606,13.46000004,7.77641058,0.6931,8.16645813,6.510578156
2022/10/17,5.883100033,1.604493737,59.11000061,1.567392111,22.99894905,13.57999992,7.848431587,0.6876,8.175931931,6.527848244
2022/10/18,5.873799801,1.591562152,58.11000061,1.546224236,22.80866241,13.53999996,7.798289299,0.6903,8.194881439,6.476038456
2022/10/19,5.867300034,1.575492382,57.68999863,1.551997304,22.94705391,13.38000011,7.789172649,0.6921,8.156984329,6.432865143
2022/10/20,5.775800228,1.571023226,58.04999924,1.544299841,23.47467041,13.71000004,7.765469551,0.6876,8.128562927,6.406961918
2022/10/23,5.775800228,1.571023226,59.58000183,1.544299841,23.63036156,13.71000004,7.801936626,0.6839,8.119091034,6.432865143
2022/10/24,5.833099842,1.535650969,59.95000076,1.453854799,24.21852493,14.06999969,7.850254536,0.6803,8.100142479,6.493309498
2022/10/25,5.867899895,1.545635104,60.72999954,1.474060535,23.69090652,13.86999989,7.872134209,0.6812,8.147511482,6.545118809
2022/10/26,5.879899979,1.556094646,60.43999863,1.469249725,23.60441399,13.81999969,7.927744389,0.6766,8.175931931,6.588291645
2022/10/27,5.958099842,1.534034371,60.81999969,1.413443327,24.10608292,14.18000031,7.964212418,0.6784,8.194881439,6.588291645
2022/10/30,6.008500099,1.534034371,61.25,1.385540128,23.88119698,14.15999985,7.944152832,0.6794,8.185407639,6.583093643
2022/10/31,6.085400105,1.587187886,61.25,1.435573339,23.68225861,14.15999985,7.903129101,0.683,8.185407639,6.609080315
2022/11/1,6.089399815,1.596696615,61.52000046,1.453854799,22.76541328,13.68999958,7.880340576,0.6894,8.175931931,6.609080315
2022/11/2,6.016200066,1.571498632,60.5,1.457703471,22.4540329,13.56000042,7.818347454,0.6949,8.185407639,6.565769672
2022/11/3,6.074299812,1.590610981,60.97999954,1.514472246,22.56647682,13.53999996,7.837489605,0.7013,8.156984329,6.591755867
2022/11/6,6.112400055,1.616855025,60.97000122,1.530829191,22.88650513,13.65999985,7.828373909,0.7122,8.156984329,6.626403332
2022/11/7,6.13049984,1.624557137,60.97000122,1.520245314,23.18058777,13.72999954,7.834755421,0.7168,8.147511482,6.65238905
2022/11/8,6.163300037,1.6295017,61.72999954,1.503888249,22.66162109,13.47000027,7.820170403,0.7214,8.175931931,6.661051273
2022/11/9,6.173699856,1.595555544,62.70999908,1.539488912,24.80669022,14.06999969,7.895837784,0.7214,8.185407639,6.782319546
2022/11/10,6.296800137,1.686648607,62.70999908,1.571240902,25.40350342,14.06000042,7.953271866,0.7204,8.185407639,6.842952251
2022/11/13,6.334799767,1.708899021,62.22999954,1.618387699,25.10077286,13.90999985,7.949627399,0.7195,8.308568001,6.877601147
2022/11/14,6.378200054,1.745317221,62.29000092,1.676118493,25.66298866,13.94999981,8.009793282,0.7204,8.251723289,6.938233852
2022/11/15,6.363299847,1.740277648,62.29000092,1.649177432,25.06617355,13.82999992,8.003412247,0.7223,8.289618492,6.964220524
2022/11/16,6.415200233,1.735047936,61.43000031,1.670345426,24.89318466,13.86999989,7.985177994,0.725,8.318039894,6.920910358
2022/11/17,6.395800114,1.731814981,62.34999847,1.64051795,24.80669022,13.92000008,7.989737034,0.7314,8.289618492,6.903585434
2022/11/20,6.358799934,1.718122482,62.66999817,1.620312095,24.50395775,13.93000031,7.999765873,0.7332,8.251723289,6.88626194
2022/11/21,6.368599892,1.713843465,62.79999924,1.613576889,24.89318466,14.10000038,8.010704041,0.736,8.261198044,6.920910358
2022/11/22,6.36439991,1.718122482,62.79999924,1.622236371,25.23916245,14.18999958,8.052641869,0.7387,8.280145645,6.964220524
2022/11/23,6.360000134,1.739516854,63.47000122,1.636669159,25.23916245,14.18999958,8.052641869,0.7451,8.280145645,6.964220524
2022/11/24,6.355199814,1.732004881,63.63999939,1.617425561,25.10077286,14.13000011,8.079080582,0.7497,8.308568001,7.007529259
2022/11/27,6.337600231,1.715174675,63.88999939,1.620312095,24.62504959,13.90999985,8.061757088,0.7542,8.336987495,7.01619339
2022/11/28,6.406300068,1.751117587,63.88999939,1.670345426,24.4520607,13.89000034,8.048995972,0.7561,8.318039894,7.033515453
2022/11/29,6.437099934,1.769849658,63.58000183,1.714605689,25.81002808,14.22999954,8.033495903,0.7579,8.289618492,7.09174633
2022/11/30,6.429699898,1.765856028,65.16000366,1.716530085,25.98301888,14.09000015,8.084547997,0.7579,8.299092293,7.169961452
2022/12/1,6.372799873,1.761006474,64.62000275,1.726151943,25.8186779,14.09000015,8.078168869,0.7579,8.35593605,7.187344074
